label,period_days,t0,duration_days,duration_hours,scale_mean,scale_std,scale_skewness,scale_kurtosis,scale_outlier_resistance,local_noise,depth_stability,acf_lag_1h,acf_lag_3h,acf_lag_6h,acf_lag_12h,acf_lag_24h,cadence_hours,depth_mean_per_transit,depth_std_per_transit,npts_transit_median,cdpp_3h,cdpp_6h,cdpp_12h,SES_mean,SES_std,MES,snr_global,snr_per_transit_mean,snr_per_transit_std,resid_rms_global,vshape_metric,secondary_depth,secondary_depth_snr,secondary_depth_snr_log10,secondary_depth_snr_capped,secondary_to_primary_ratio,secondary_is_eb_like,odd_even_depth_ratio,ingress_egress_asymmetry,skewness_flux,kurtosis_flux,outlier_resistance,planet_radius_rearth,planet_radius_rjup
2,2.060058775609948,0.2781250000000079,0.2841539383497859,6.819694520394862,-0.019513763601916097,17.50939692749925,4.163283393739782,293.83636742442866,9.039724741945573,16.70028629628283,1.6767810827627816,0.025235850434545532,0.09686557789756789,-0.004062205265798505,-0.0020981681434754534,0.006329293216168588,0.5000000000000142,3.8103992697640683,5.11549663610691,55.0,16163123.778341362,16591366.407217138,16991037.744865038,0.22890824454826156,0.3073114579502516,2.201294493728476,0.22966157073757162,0.22890824454826156,0.3073114579502516,,,4.157958776433974,0.25060978549815455,-0.6010019752218373,0.25060978549815455,1.0912134089012215,,,,4.163283393739782,293.83636742442866,9.039724741945573,,
2,2.9055418471068326,0.6072916666666703,0.09768617021276874,2.34446808510645,0.049374546335989096,41.079416664267875,27.62664560386842,1115.9557159098956,11.291836096340319,1.1492812134047188,1.8768901103695272,0.00041865255126140256,-0.003322721642844113,0.012613670002653805,-0.002964975380253099,0.0068378227378011695,0.5000000000000142,17.983060110051188,30.391108918378443,19.0,48155653.82226639,50346474.2965538,51415908.90691273,0.37343611149842,0.6311015738784568,3.5168317696795346,0.3571860862416363,0.37343611149842,0.6311015738784568,,,8.71084516495516,0.17301797765710508,-0.7619087685958579,0.17301797765710508,0.48439170595256187,,,,27.62664560386842,1115.9557159098956,11.291836096340319,,
2,13.599974625558648,11.864583333333629,0.6,14.399999999999999,-0.622802191962025,57.42236063786323,-46.33912989733546,2396.8207120969196,6.255864873318736,33.48685454975059,1.4562698043105156,-0.023286865962444687,-0.0024420459961704078,0.002392463133225851,-0.0007088238904354747,-0.00022803386155433118,0.5000000000000142,2.195898156873972,1.1955160431395548,115.0,31289571.361176953,32548403.440400172,33049165.383982718,0.06644337705236618,0.036173864884314504,0.16916369076713156,0.06746561811840975,0.06644337705236618,0.036173864884314504,,,1.0076364206168342,0.030958090539277328,-1.5092258339655311,0.030958090539277328,0.45887211001227907,,,,-46.33912989733546,2396.8207120969196,6.255864873318736,,
2,6.810113220445782,5.020833333333359,0.5156250000000037,12.375000000000089,5.696533947138252,280.64116579928896,55.556222101618225,3117.6201929837134,10.54113231154207,71.50266011260238,1.4974082746252582,0.0024946146935171656,-0.000381412307498476,0.0004062541743374331,-0.00043450179914044984,-0.00027739038567357643,0.5000000000000142,1.9554195342795204,2.8847956605478977,99.0,65048094.34082499,68307018.21287766,69884502.56663072,0.027980731957205306,0.04127947620142845,0.1576996041949779,0.028626919831070487,0.027980731957205306,0.04127947620142845,,,0.837545443919268,0.012261484483323102,-1.9114569471187932,0.012261484483323102,0.42832007619677576,,,,55.556222101618225,3117.6201929837134,10.54113231154207,,
2,9.766269909019279,12.408333333334408,0.5548204787234063,13.315691489361752,-1.006340729104506,36.00143673298391,-6.967791466132482,449.57571042992373,13.575226775101656,12.210445999969798,0.8803822284749897,-0.02919222556530382,-0.022147685424814594,0.004967903458420026,0.002598322162009652,0.0019280598954828948,0.5000000000000142,4.5750092876424215,4.4709996635722895,106.0,11348727.171803314,11884884.614519011,12007373.2083715,0.3810166643652536,0.3723545180102442,1.4095215852361607,0.3849435174198849,0.3810166643652536,0.3723545180102442,,,1.021293742314776,0.08593215461823887,-1.0658442987966008,0.08593215461823887,0.22323315169510088,,,,-6.967791466132482,449.57571042992373,13.575226775101656,,
2,50.73360372178034,8.30833333333338,0.5156250000000037,12.375000000000089,-3.2699843140856895,177.34590521751687,-52.16712712137861,2849.957528447361,7.944948389114795,0.23011634018677604,1.355701289012113,-0.002366745415216269,0.010422989851985831,-0.00033285314240477404,0.0005489323800006122,-0.0009526636583533179,0.5000000000000142,2.078459269986217,0.7972859196161054,99.0,54952316.445767924,55963971.63792407,58027944.718329504,0.0358182472268346,0.013739689101279916,0.05425358773394575,0.03713923814116413,0.0358182472268346,0.013739689101279916,,,0.250218070903771,0.0044710563525160955,-2.3495898563156965,0.0044710563525160955,0.12038632390685736,,,,-52.16712712137861,2849.957528447361,7.944948389114795,,
2,0.9672756559302484,0.18750000000000533,0.18196126790450617,4.367070429708148,1.537767071134845,80.6441544235989,50.38415509174218,2743.709597151344,10.572411635908665,207.87987450762952,2.5148074756675673,0.0037418715832671385,0.0011711865492152753,-0.0018871436378570675,-0.0013315688839153513,0.00028565712982814675,0.5000000000000142,12.28725882436949,24.298107825840432,35.0,236417933.22778207,248016684.44106254,253754399.73371994,0.05083610887608216,0.1005286266508342,0.9357519528141497,0.049542065494748495,0.05083610887608216,0.1005286266508342,,,10.763534889573943,0.043398430689576196,-1.3625259745238898,0.043398430689576196,0.8759915489227326,,,,50.38415509174218,2743.709597151344,10.572411635908665,,
2,3.177211888333517,2.3041666666667235,0.600000000000017,14.400000000000407,3.7499042748295732,242.67962945476617,45.32161407600436,2540.0360427570904,12.355333124804504,470.7727016905722,3.3437423383019502,-0.005625277025169174,-0.0037636469945006106,0.0002014553180637619,-0.000615764249485006,-0.0002846445186699788,0.5000000000000142,4.016427716437139,4.584955535956465,115.0,755631063.0662205,791803744.425733,808461416.7264947,0.004967989360209521,0.005671211317073368,0.03536323279754317,0.005072504070248002,0.004967989360209521,0.005671211317073368,,,13.39315729437031,0.01691474356954941,-1.7717345818058763,0.01691474356954941,3.334594380862157,,,,45.32161407600436,2540.0360427570904,12.355333124804504,,
2,26.023129152408917,7.589583333333542,0.06250000000000178,1.5000000000000426,0.5869773171180369,30.390421509778754,19.04442887969726,598.5010762739156,8.914607444479199,63.81113143867599,0.6252401871276863,0.0058759832376889445,-0.003779299178575131,-0.002452513478477617,0.0005002198645380145,0.011749906134292524,0.5000000000000142,7.602564908306523,19.08507175000508,12.0,58065501.50783633,60961855.70015122,62401528.29400065,0.1309308403593226,0.3286817689403651,0.6127999433525577,0.12471019494059897,0.1309308403593226,0.3286817689403651,,,8.591968459431952,0.14094007409637693,-0.8509655045172011,0.14094007409637693,1.130140756844366,,,,19.04442887969726,598.5010762739156,8.914607444479199,,
2,17.854487666483237,15.801041666667036,0.49500000000001404,11.880000000000337,1.3550656502046987,43.28123041475863,-12.313379327883526,382.7301293337867,13.825461370034406,0.17501977545817823,1.2955198287609064,0.16309156043350706,-0.02616822731325458,0.05358649588580881,-0.036350303714887705,-0.0022520512343246583,0.5000000000000142,3.9823678177513404,3.090450775896897,95.0,7825532.463441593,8986126.989217471,9705744.254993802,0.41091974111210733,0.3188874787232319,0.9009066395394714,0.4431684331336311,0.41091974111210733,0.3188874787232319,,,1.222289663164286,0.13601962943890308,-0.8663984126456897,0.13601962943890308,0.3069253567477995,,,,-12.313379327883526,382.7301293337867,13.825461370034406,,
