time,flux,flux_err
231.3834487300992,0.9999784,0.0001445378
231.38412982520822,1.0003293,0.00014456928
231.38481082009093,1.0000719,0.0001445646
231.38549201520073,0.9998016,0.00014456
231.38617311030976,0.9997652,0.00014456591
231.38685420541879,1.0001906,0.0001445999
231.38753540029575,0.9999416,0.0001445933
231.38821649541205,1.0000422,0.00014460864
231.38889759052108,1.0000808,0.00014461491
231.3895786856301,0.99985826,0.0001446079
231.3902597805063,1.0000027,0.00014462072
231.39094087561534,0.9998805,0.00014461672
231.3916220707324,1.0000463,0.00014462731
231.39230316584144,0.99991715,0.00014462082
231.39298426071764,0.99986035,0.00014461842
231.39366535582667,1.0001868,0.00014463456
231.39434655093646,0.9999861,0.0001446224
231.3950276460455,1.0000906,0.0001446249
231.3957086409282,1.0001651,0.00014462316
231.396389836038,0.9998605,0.0001445996
231.39707093114703,0.99992263,0.00014459706
231.39775202625606,0.9999679,0.00014459334
231.39843312113953,1.0000565,0.00014459073
231.39911431624932,0.9999175,0.0001445751
231.39979541135835,0.99988747,0.00014456484
231.40047660623532,0.99998903,0.0001445626
231.40115760134358,0.99988973,0.00014454746
231.40183869645261,0.9997633,0.00014453274
231.40251979156892,0.99993473,0.00014453188
231.40320098644588,0.99989253,0.00014452424
231.4038820815549,1.0000312,0.00014452153
231.4045632766647,1.0002129,0.00014452507
231.40524437177373,1.0001601,0.00014451324
231.40592546664993,1.0003852,0.00014452076
231.40660646176548,1.000203,0.00014450327
231.40728765687527,1.0002816,0.00014450155
231.40796875175147,0.99964327,0.00014445913
231.40864994686126,0.9999114,0.00014447226
231.4093310419703,0.9999769,0.0001444686
231.41001213685377,0.99981564,0.00014445996
231.41069333196356,0.99966407,0.00014444932
231.4113744270726,1.0001403,0.00014447673
231.41205542218086,1.0000669,0.00014447418
231.41273661705782,1.0000434,0.00014447364
231.41341771217412,0.9999376,0.00014447214
231.41409880728315,0.999971,0.00014447921
231.41478000216011,0.99994457,0.00014448258
231.41546109726914,0.9999523,0.00014449273
231.41614219237817,0.99983513,0.00014449544
231.41682328749448,0.99992734,0.0001445121
231.41750438237068,0.9999318,0.00014452433
231.4181854774797,1.0001833,0.00014455486
231.41886657258874,0.99985,0.00014454966
231.4195477674657,0.9998354,0.0001445656
231.42022886257473,0.9998632,0.0001445835
231.42090995769104,0.9999774,0.00014460829
231.421591152568,0.9999349,0.00014462361
231.42227224767703,0.99989265,0.00014464337
231.4229532427853,0.99990606,0.00014466354
231.42363443766226,1.0002974,0.00014470915
231.42431553277856,1.000222,0.00014472763
231.4249966278876,0.9999715,0.00014473825
231.4256777227638,1.0002214,0.00014477437
231.42635891787359,1.0000434,0.0001447872
231.42704001298262,1.0001839,0.00014482268
231.42772110809892,1.0000354,0.0001448406
231.42840220297512,1.0002859,0.00014488139
231.42908329808415,1.0002416,0.0001449066
231.42976439319318,1.0000865,0.00014492232
231.43044558807014,0.999991,0.00014494585
231.43112668318645,1.0000639,0.00014497749
231.43180777829548,0.9999123,0.00014499624
231.43248897317244,0.9998788,0.0001450222
231.43317006828147,1.0000299,0.00014505789
231.43385106338974,0.9999926,0.00014508636
231.4345322582667,1.0003334,0.00014513427
231.435213353383,1.0000811,0.00014514617
231.43589444849204,1.0004169,0.00014519473
231.436575643369,1.0003039,0.00014521679
231.43725673847803,1.0001249,0.00014523273
231.43793783358706,1.0002421,0.00014526607
231.4386190284713,1.0002911,0.000145297
231.43930012358032,1.0000684,0.00014530773
231.4399811186886,0.9999391,0.0001453248
231.44066231356555,1.0000877,0.00014536054
231.44134340867458,0.9996725,0.00014535413
231.44202450355806,1.0001782,0.0001454045
231.44270569866785,0.9998763,0.00014540691
231.44338679377688,0.99952984,0.00014540396
231.44406788865308,0.9998959,0.00014544147
231.44474908376287,1.000047,0.00014546608
231.44543007887842,0.9999026,0.00014546915
231.44611117375462,0.99994475,0.00014548298
231.4467923688644,0.99999607,0.00014549417
231.44747346397344,1.0001413,0.0001455096
231.44815455884964,1.0000145,0.00014550438
231.44883575395943,1.0002123,0.00014551874
231.44951684907574,1.0002481,0.00014551882
231.45019794395193,0.9999471,0.00014549885
231.45087903906096,1.0000845,0.00014549961
231.45156013417,0.9999742,0.00014548225
231.4522412290462,0.99999815,0.00014547048
231.4529223241625,1.0001578,0.00014546403
231.45360351903946,1.0001757,0.00014544567
231.4542846141485,1.0000013,0.00014541375
231.45496570925752,0.99983877,0.00014537622
231.45564690413448,1.0000217,0.00014535828
231.45632789925003,0.9999816,0.00014532394
231.45700899435906,0.9998348,0.00014527842
231.45769018923602,0.99963367,0.00014522849
231.45837128434505,0.99976355,0.00014519616
231.45905237922125,0.9998249,0.000145184
231.45973357433104,0.99983233,0.00014511723
231.46041466944735,0.99997556,0.00014507982
231.46109576432355,1.0000367,0.00014503996
231.4617767594318,0.9999687,0.00014499028
231.4624579545416,1.0000001,0.0001449472
231.4631390494178,1.0000886,0.00014490678
231.46382024453487,0.99992,0.0001448502
231.46450133941107,1.0002071,0.00014482175
231.4651824345201,0.9999843,0.00014476659
231.4658636296299,1.0002722,0.00014474048
231.4665447245061,0.9998097,0.00014467328
231.46722571962164,0.9998673,0.00014463984
231.46790681449784,1.0000039,0.00014460848
231.46858800960763,1.0001556,0.00014458233
231.46926910471666,0.99997175,0.00014454301
231.46995029959362,0.9998963,0.0001445088
231.47063139470265,1.000127,0.00014449607
231.47131248958613,1.0002283,0.00014448071
231.47199368469592,1.0001518,0.0001444582
231.4726746798042,1.0001044,0.00014443816
231.47335577468039,1.0001131,0.00014443083
