time,flux,flux_err
288.28532804126735,1.0006155,8.505788e-05
288.2860091182156,1.0005281,8.505884e-05
288.2866902951646,1.0004923,8.506088e-05
288.28737127211934,1.0005401,8.50669e-05
288.2880523490676,1.000418,8.506736e-05
288.2887335260166,1.0002975,8.506894e-05
288.2894146029648,1.0004314,8.508109e-05
288.29009567991307,1.000319,8.508323e-05
288.29077685686207,0.9999956,8.509478e-05
288.2914579338176,1.0004226,8.510369e-05
288.2921391107666,1.0002444,8.510706e-05
288.29282008771406,1.0002781,8.5115316e-05
288.2935011646623,1.000359,8.513099e-05
288.29418224161054,1.0004793,8.514526e-05
288.2948634185668,1.0003225,8.5154286e-05
288.29554449551506,1.000283,8.515927e-05
288.29622567246406,1.0003356,8.517183e-05
288.30507987280726,1.000423,8.533707e-05
288.30576094976277,1.0004778,8.535056e-05
288.306442026711,1.0002453,8.5352316e-05
288.30712320366,1.0004423,8.537183e-05
288.30780428060825,1.0003825,8.5379776e-05
288.30848535732366,1.0005275,8.5396176e-05
288.3091664342792,1.0004668,8.540241e-05
288.3098475112274,1.0002036,8.540407e-05
288.31052858817566,1.000475,8.542154e-05
288.3112096651239,1.0003779,8.542839e-05
288.3118908420729,1.000306,8.543449e-05
288.31257191902114,1.0004162,8.5442465e-05
288.31325299597665,1.0004665,8.545208e-05
288.31393417292566,1.0004346,8.54566e-05
288.3146152498739,1.00032,8.5458465e-05
288.3152962268214,1.0002658,8.546038e-05
288.3159774037704,1.0002857,8.546367e-05
288.3166584807259,1.0003629,8.5469765e-05
288.31733955767413,1.0004332,8.547156e-05
288.31802073462313,1.0004482,8.547251e-05
288.3187018115714,1.0002495,8.546628e-05
288.3193828885196,1.0003686,8.546771e-05
288.3200640654686,1.0000533,8.545396e-05
288.32074504242337,1.0003529,8.546019e-05
288.3214261193716,1.0003506,8.5455045e-05
288.3221072963206,1.0003853,8.5450745e-05
288.32278837326885,1.0005156,8.544754e-05
288.32346945022437,1.0005298,8.543984e-05
288.32415062717337,1.0003822,8.542582e-05
288.3248317041216,1.0001988,8.5410225e-05
288.3255128810706,1.0003552,8.540507e-05
288.3261938580181,1.0000757,8.5385924e-05
288.3268749349663,1.000327,8.5385014e-05
288.32755601192184,1.000254,8.53703e-05
288.32823718887084,1.0002532,8.536053e-05
288.3289182658191,1.0002406,8.534858e-05
288.3295993425345,1.0003814,8.534464e-05
288.3302805194835,1.0003159,8.533128e-05
288.330961596439,1.000265,8.531978e-05
288.3316425733865,1.0001158,8.530442e-05
288.3323237503355,1.0002183,8.5298976e-05
288.33300482728373,1.0002397,8.528958e-05
288.33368590423197,1.0001435,8.527783e-05
288.334367081181,1.0001749,8.527114e-05
288.3350481581365,1.0003824,8.527137e-05
288.3357292350847,1.000381,8.52655e-05
288.33641041203373,1.0002455,8.52545e-05
288.3370913889812,1.000338,8.525274e-05
288.3377724659367,1.0001283,8.524241e-05
288.33845354288496,1.0002561,8.52435e-05
288.33913471983396,1.0003881,8.524577e-05
288.3398157967822,1.000194,8.523844e-05
